0,1,2
1.2072227373339213,0.7006629737673225,-0.8321727261361195
-0.8240555882455801,-0.5562832594281919,1.164392689509984
-0.8273681752083646,-0.5534618312953176,-0.19525500997012268
-0.11207023037774873,0.35080588529090545,-0.8277867658152159
0.9267570411514939,0.6414129829769615,-0.8392284014349644
-0.8262639795541031,-0.34185472132974276,1.82228673764552
0.15249504838331257,-0.013158343849883222,-0.8951017220447359
-0.8395143274052415,-0.4448368481796558,0.7372382930393757
-0.845035305676549,-0.46599755917621327,-0.2543701273388229
1.830651603729978,0.38607373695183456,-0.9252313625100734
0.8770682367097253,0.5666451374557917,-0.9423938159396962
1.2628741983087022,0.18010948325200843,-0.9446821430636458
-0.8322266360871154,-0.5294796921658858,1.7574508024669455
1.0243679369882128,0.6315379845119014,-0.8184427633924213
-0.8368642578350137,-0.5732118282254378,0.10794833395321109
-0.8355392230499,-0.30799758373525077,0.7124480825299208
0.3843761357782328,0.2647523272382383,-0.9774814985069247
0.3792968357686299,0.33810945869297093,-0.8197776208813919
0.6142696709954822,0.3310558883607851,-0.8253077447642704
3.5017413068893704,0.81634152721517,-0.9507843487275117
0.4080059227794295,0.12085949246164748,-0.8220659480053417
-0.8222888751987617,-0.6310511049493617,0.09650669833346263
-0.8278098534700693,-0.6465689596801705,1.7536369239270293
-0.808817688216771,-0.5054975530364539,1.2959714991370916
0.09043925261381483,0.5892165625187864,-0.8090987609696269
0.837758871418015,-0.070997620573807,-0.9252313625100734
0.7918243322007356,0.6103772735153439,-0.9719513746240462
-0.08159443032013074,-1.0740153218106316,-0.09380584080835308
-0.1626423913429267,0.2139666208465004,-0.9259941382180568
0.7818865713123818,0.5398415701934856,-0.9221802596781405
-0.8439311100222875,-0.7424975161978977,1.7364744704974064
-0.8364225795733092,-0.8200867898519418,0.04120545950467864
1.1557672198453344,0.5144487169976166,-0.9477332458955788
0.2127841311059918,0.5370201420606112,-0.8348424411140607
0.18076245713240766,-0.2854261586722561,-0.9446821430636458
-0.8324474752179677,-0.36301543232630024,1.389411523365037
-0.8249389447689893,-0.3503190057283657,1.5515013613114734
3.2813438542987696,0.714770114431694,-0.9294266289039813
2.97570249719918,0.016466651545297247,-0.9288545471229939
-0.851439640471266,-0.6465689596801705,1.4828515475929827
-0.8339933491339339,-0.6310511049493617,1.4199225516843663
-0.8445936274148445,-0.49562255457139376,1.6773593531287063
-0.8249389447689893,-0.7664796553273295,0.26241041481981525
-0.6601929531531698,-1.078247464009943,1.8686253619055013
-0.8463603404616629,-0.6719618128760394,-0.04842068618335093
0.2512101398742929,0.4001808776162062,-0.8300750929391656
-0.8335516708722291,-0.3277475806653711,1.2940645598671332
0.7408104929738532,0.8078772428165469,-0.8159637423414757
-0.8432685926297308,-0.7467296583972092,0.9317460985750993
-0.8474645361159244,-0.6649082425438536,0.7715631998986211
0.8574135540638702,0.5511272827249829,-0.9462076944796123
1.3198506940685968,-0.0018726313183859006,-0.8270239901072327
-0.8119094360487034,-0.5633368297603777,1.0900220579816193
1.0674315675044124,-0.041372625178626526,-0.9082596030074466
-0.8306807621711493,-0.5520511172288803,0.16706345132191144
0.28742775733407094,0.6611629799070818,-0.9248499746560819
-0.8090385273476234,-0.6550332440787935,0.3463157426979704
0.055104991677446154,-1.1008188890729378,0.9946750944837156
0.21985098329326555,0.7006629737673225,-0.8291216233041865
0.47160759246489337,0.34234160089228244,-0.8531490581056582
-0.15645889567906215,0.40723444794839203,-0.9105479301313963
-0.8311224404328539,-0.41239042465160103,0.6990995076402142
0.20461308326445654,0.14343091752464213,-0.951356430508499
-0.8092593664784756,-0.4786939857741478,1.1472302360803617
1.4483790682246385,0.9122700837328972,-0.9174129115032453
1.3123421636196184,0.782484389620678,-0.8323634200631153
0.1560284744769494,-1.110693887537998,0.5162240316512349
-0.8472436969850722,-0.370069002658486,0.8383060743471535
1.2169396590914228,0.824805811613793,-0.9280917714150105
0.4899372403256346,0.43121658707782384,-0.9814860709738366
-0.8198596447593863,-0.6239975346171758,0.5198472162641553
-0.8470228578542198,-0.4688189873090876,1.1472302360803617
0.8470341149138119,-0.04701548144437519,-0.9074968272994635
-0.8410602013212076,-0.4575332747775903,-0.4164599652852593
-0.8479062143776289,-0.6423368174808589,0.6800301149406335
0.40248494450812183,-0.1852654599552174,-0.8891902103078659
0.1706038571132016,0.4171094464134522,-0.9341939770788765
-0.8406185230595029,-0.549229689096006,1.7994034664060232
-0.04162254763586349,-0.27978330240650745,-0.8468561585147967
-0.8097010447401802,-0.787640366323887,0.35585043904776076
0.12268176571825137,-1.0838903202756918,0.6315938574836985
-0.8494520882935951,-0.6945332379390341,1.4256433694942403
-0.8161053795348971,-0.5421761187638202,-0.23530073463924217
1.37572299417423,0.16741305665407394,-0.9307614863929519
0.1551451179535402,0.424163016745638,-0.8840414742789791
1.1813845590242016,0.14343091752464213,-0.9868255009297192
-0.11427862168627181,-1.1276224563352437,0.6910903627063903
-0.8116885969178509,-0.3065868696688136,1.0251861228030448
-0.8410602013212076,-0.6508011018794819,1.7593577417369033
-0.8264848186849554,-0.7467296583972092,0.5637068194731908
1.1089493241046455,-0.07946190497243,-0.9505936548005159
0.07387631779989196,-0.20783688501821204,-0.8874739649649036
0.4261147315093185,0.7627343926905576,-0.9406775705967338
3.4725905416168663,0.9574129338588865,-0.9221802596781405
1.0873070892811196,0.12227020652808465,-0.9353381406408513
0.3287246748034519,0.6569308377077703,-0.8466654645878008
0.4594614402680165,0.774020105222055,-0.9826302345358116
-0.8512188013404137,-0.8412475008484993,0.5408235482336942
0.4316357097806261,0.39594873541689474,-0.9309521803199476
0.2183051093772994,0.5102165747983051,-0.8420888103399015
0.18562091801115832,0.31694874769641346,-0.9481146337495704
-0.8339933491339339,-0.6409261034144218,1.358900495045708
-0.8280306926009215,-0.7001760942047828,0.769656260628663
-0.851439640471266,-0.5435868328302573,0.00306667410551712
-0.8291348882551832,-0.8003367929218215,1.234949442498433
-0.8085968490859188,-0.6113011080192413,-0.23720767390920025
-0.8242764273764324,-0.8172653617190675,1.3741560092053724
1.2187063721382412,0.6146094157146553,-0.9757652531639623
-0.8280306926009215,-0.7481403724636464,0.47408067378516144
-0.8227305534604662,-0.8243189320512533,1.8108451020257716
0.5411719186833692,0.20691305051431458,-0.9507843487275117
-0.8505562839478568,-0.40674756838585235,1.131974721920697
0.3139284530363476,0.0672523579370352,-0.9292359349769854
0.6370161014732697,0.4932880060010591,-0.8804182896660587
-0.8337725100030814,-0.29812258527019064,-0.24483543098903254
-0.8130136317029648,-0.7721225115930782,1.3798768270152468
0.2300095833124716,0.02210950781104591,-0.8342703593330734
0.1809832962632599,-1.1248010282023695,1.5274739265100017
-0.8280306926009215,-0.8243189320512533,1.6544760818892095
0.8715472584384177,0.040448790674729056,-0.8977714370226773
0.5791562491899657,0.35785945562309124,-0.8087173731156352
0.20637979631127495,0.5821629921866005,-0.8743160840021929
-0.8368642578350137,-0.4406047059803443,1.0823943009017871
-0.8273681752083646,-0.6917118098061598,0.4664529167053292
-0.038972478065635884,0.3113058914306648,-0.8153916605604884
-0.8156637012731925,-0.41803328091734965,1.5209903329921441
-0.8401768447977984,-0.6592653862781049,0.08697200198367225
-0.4316244527210341,-1.0669617514784457,0.5019219871265492
-0.8143386664880787,-0.71146180673628,1.3608074343156662
0.9468534020590537,0.35080588529090545,-0.9708072110620715
0.12268176571825137,0.08700235486715552,-0.9879696644916942
-0.06348562159024172,-1.110693887537998,1.6502808154953017
0.008287095936757399,0.5567701389907316,-0.8924320070667946
0.6341451927721898,0.7331093972953773,-0.9113107058393796
0.04627142644335383,-1.0810688921428173,-0.483012145806796
-0.10544505645217964,1.8348770831828034,-0.3874744883818966
0.4914831142416008,-0.12460475509841928,-0.8497165674197338
1.3127838418813231,-0.02303334231494338,-0.9814860709738366
-0.4813132571628027,-1.0881224624750032,0.41458416856246955
-0.850777123078709,-0.4081582824522895,0.7048203254500884
1.154883863321925,0.041859504741166224,-0.8754602475641677
0.08580163086591641,-0.12601546916485645,-0.8584884880615409
-0.8141178273572265,-0.49985469677070526,0.69337868983034
0.46166983157653957,0.013645223412422918,-0.9185570750652202
-0.3055253090043679,-1.110693887537998,1.4033321800357312
0.2403890224625299,0.424163016745638,-0.8426608921208888
0.050025691667843056,0.5102165747983051,-0.8367493803840188
-0.8485687317701859,-0.5040868389700167,0.8020742282179502
-0.8448144665456967,-0.600015395487744,1.0900220579816193
0.720493292935441,0.782484389620678,-0.9854906434407485
1.1319165937132851,0.24782375844099236,-0.9568865543913776
-0.8311224404328539,-0.6098903939528042,1.1224400255709068
0.4866246533628501,0.6752701205714534,-0.8649720815793984
-0.8198596447593863,-0.4533011325782788,1.791775709326191
0.26600636164139735,-0.1612833208257856,-0.9549796151214195
-0.8498937665552998,-0.37430114485779753,-0.30776442689764905
-0.836201740442457,-0.7664796553273295,1.3055061954868818
1.4236450855691802,0.34234160089228244,-0.9471611641145913
0.0745388351924489,2.7335019435032777,1.8522256841838616
2.6576941487718604,0.7881272458864267,-0.95040296087352
-0.8092593664784756,-0.5647475438268149,1.1701135073198585
-0.8494520882935951,-0.6141225361521157,-0.41073914747538504
-0.839956005666946,-0.4391939919139071,0.16897039059186952
0.406901727125168,0.5751094218544147,-0.9311428742469435
-0.8220680360679095,-0.6225868205507387,-0.056048443263183235
